site,severity,duration,start,end
9430600,188.0,9,1997-07-18,1997-07-27
9430600,242.0,25,1997-08-25,1997-09-19
9430600,12.0,5,1997-10-17,1997-10-21
9430600,38.0,7,1998-10-17,1998-10-23
9430600,1057.0,73,1999-01-25,1999-04-10
9430600,1342.0,86,1999-04-19,1999-07-16
9430600,1712.0,117,1999-11-28,2000-03-24
9430600,715.0,49,2000-05-10,2000-06-27
9430600,2215.0,100,2000-07-03,2000-10-10
9430600,565.0,27,2001-07-11,2001-08-11
9430600,7288.0,328,2001-08-28,2002-08-03
9430600,12.0,5,2002-10-30,2002-11-03
9430600,8.0,5,2002-12-22,2002-12-28
9430600,1882.0,92,2003-07-09,2003-10-14
9430600,330.0,20,2003-10-21,2003-11-12
9430600,22.0,8,2003-12-20,2003-12-29
9430600,25.0,8,2003-12-31,2004-01-07
9430600,535.0,42,2004-01-22,2004-03-05
9430600,638.0,38,2004-08-09,2004-09-23
9430600,245.0,16,2004-10-06,2004-10-21
9430600,92.0,5,2005-08-01,2005-08-06
9430600,25.0,10,2005-11-04,2005-11-16
9430600,42.0,7,2005-11-24,2005-12-04
9430600,34.0,9,2005-12-06,2005-12-18
9430600,4777.0,206,2005-12-22,2006-07-18
9430600,5.0,5,2006-12-16,2006-12-20
9430600,48.0,12,2007-10-23,2007-11-05
9430600,100.0,19,2008-03-02,2008-03-22
9430600,8.0,5,2008-06-12,2008-06-16
9430600,240.0,10,2008-07-02,2008-07-12
9430600,130.0,7,2008-07-31,2008-08-07
9430600,32.0,11,2009-02-17,2009-03-02
9430600,1385.0,96,2009-03-19,2009-06-29
9430600,762.0,39,2009-07-13,2009-08-26
9430600,22.0,9,2009-09-26,2009-10-06
9430600,122.0,16,2009-10-10,2009-10-29
9430600,1009.0,79,2009-11-03,2010-01-26
9430600,255.0,50,2010-11-29,2011-01-22
9430600,2113.0,170,2011-01-28,2011-07-30
9430600,132.0,7,2011-08-05,2011-08-11
9430600,5.0,5,2011-10-07,2011-10-11
9430600,98.0,15,2011-10-17,2011-11-01
9430600,12.0,6,2012-01-09,2012-01-14
9430600,48.0,10,2012-03-17,2012-03-28
9430600,4188.0,203,2012-07-01,2013-01-25
9430600,160.0,17,2013-02-13,2013-03-02
9430600,35.0,9,2013-03-10,2013-03-19
9430600,1122.0,61,2013-05-02,2013-07-02
9430600,10.0,6,2014-02-04,2014-02-11
9430600,278.0,33,2014-03-13,2014-04-18
9430600,65.0,13,2014-04-20,2014-05-04
9430600,8.0,5,2014-05-22,2014-05-26
9430600,90.0,12,2014-06-06,2014-06-17
9430600,198.0,8,2014-06-24,2014-07-01
9430600,178.0,9,2014-07-19,2014-07-29
9430600,28.0,5,2015-03-12,2015-03-16
9430600,62.0,9,2016-03-25,2016-04-04
9430600,125.0,19,2016-04-15,2016-05-11
9430600,1200.0,71,2016-05-14,2016-08-01
9430600,338.0,21,2016-08-14,2016-09-06
9430600,22.0,6,2016-10-27,2016-11-01
9430600,30.0,8,2016-11-17,2016-11-26
9430600,46.0,8,2016-11-28,2016-12-07
9430600,68.0,8,2016-12-12,2016-12-20
9430600,205.0,29,2017-03-25,2017-04-27
9430600,1132.0,69,2017-05-14,2017-07-29
9430600,152.0,8,2017-08-04,2017-08-11
9430600,2726.0,159,2017-09-15,2018-02-25
9430600,78.0,9,2018-03-04,2018-03-13
9430600,4998.0,216,2018-03-15,2018-10-27
9430600,2092.0,106,2018-10-30,2019-02-17
9430600,112.0,9,2019-04-26,2019-05-05
9430600,4358.0,201,2019-05-15,2019-12-03
9430600,24.0,5,2020-01-31,2020-02-07
9430600,18.0,6,2020-06-11,2020-06-16
9430600,490.0,21,2020-07-02,2020-07-23
9430600,3380.0,163,2020-07-30,2022-01-15
9430600,3937.0,155,2022-01-18,2022-06-23
9430600,512.0,25,2022-07-14,2022-08-07
9394500,4.0,6,1989-08-25,1989-08-30
9394500,56.0,20,1989-09-20,1989-10-10
9394500,4267.0,284,1989-11-07,1990-08-21
9394500,309.0,26,1990-08-31,1990-09-25
9394500,190.0,30,1990-10-07,1990-11-06
9394500,68.0,29,1990-11-18,1990-12-18
9394500,272.0,47,1995-12-25,1996-02-11
9394500,1977.0,215,1996-02-19,1996-09-20
9394500,102.0,20,1996-10-10,1996-10-29
9394500,179.0,53,1999-03-03,1999-04-24
9394500,4092.0,312,1999-12-09,2000-10-24
9394500,9.0,9,2001-09-10,2001-09-18
9394500,1325.0,140,2001-09-28,2002-02-20
9394500,3771.0,194,2002-03-03,2002-09-12
9394500,26.0,15,2003-10-31,2003-11-14
9394500,22.0,11,2004-01-21,2004-02-04
9394500,150.0,31,2004-02-06,2004-03-07
9394500,1510.0,143,2004-08-09,2004-12-30
9394500,2546.0,219,2006-01-02,2006-08-09
9394500,69.0,18,2007-01-22,2007-02-08
9394500,85.0,29,2009-09-22,2009-10-22
9394500,1375.0,124,2009-10-26,2010-03-04
9394500,217.0,33,2011-08-08,2011-09-09
9394500,22.0,11,2012-03-11,2012-03-21
9394500,30.0,27,2012-04-23,2012-05-21
9394500,68.0,23,2012-07-04,2012-07-29
9394500,1963.0,144,2012-09-01,2013-02-03
9394500,198.0,29,2013-02-12,2013-03-16
9394500,23.0,15,2013-03-27,2013-04-10
9394500,255.0,100,2013-04-16,2013-07-28
9394500,888.0,176,2014-02-17,2014-08-16
9394500,1.0,9,2016-03-16,2016-03-25
9394500,0.0,11,2016-04-01,2016-04-13
9394500,19.0,12,2016-07-24,2016-08-06
9394500,1704.0,125,2016-08-16,2016-12-23
9394500,16.0,5,2017-07-26,2017-07-31
9394500,12188.0,567,2017-08-04,2019-03-02
9394500,22.0,5,2019-03-09,2019-03-13
9394500,6091.0,298,2019-03-23,2020-01-24
9394500,162.0,18,2020-02-02,2020-02-19
9394500,10473.0,462,2020-05-22,2021-09-01
9394500,299.0,29,2021-09-09,2021-10-07
9394500,4704.0,254,2021-10-21,2022-07-05
9494000,6344.0,463,1989-04-07,1990-07-17
9494000,70.0,19,1990-08-31,1990-09-18
9494000,9.0,6,1991-08-23,1991-08-30
9494000,75.0,26,1991-10-18,1991-11-14
9494000,797.0,72,1993-08-04,1993-10-17
9494000,28.0,12,1994-02-20,1994-03-03
9494000,36.0,13,1994-07-29,1994-08-11
9494000,5635.0,367,1995-07-31,1996-08-14
9494000,127.0,23,1996-08-19,1996-09-10
9494000,3251.0,243,1997-07-23,1998-03-22
9494000,913.0,68,1998-08-27,1998-11-02
9494000,662.0,48,1999-02-27,1999-04-15
9494000,24.0,6,1999-04-23,1999-04-30
9494000,4917.0,277,1999-12-07,2000-10-11
9494000,5289.0,265,2001-11-03,2002-07-25
9494000,231.0,26,2003-07-24,2003-08-19
9494000,9.0,6,2004-03-03,2004-03-08
9494000,29.0,10,2004-07-27,2004-08-06
9494000,9.0,5,2004-08-10,2004-08-15
9494000,10.0,10,2004-08-26,2004-09-06
9494000,36.0,22,2004-09-08,2004-09-29
9494000,20.0,10,2004-10-12,2004-10-21
9494000,1011.0,100,2005-12-19,2006-03-28
9494000,35.0,11,2006-07-18,2006-07-28
9494000,7.0,9,2007-04-16,2007-04-27
9494000,331.0,89,2007-04-30,2007-07-27
9494000,592.0,53,2007-10-15,2007-12-06
9494000,45.0,21,2008-12-01,2008-12-21
9494000,31.0,27,2009-01-27,2009-02-22
9494000,4716.0,238,2009-08-09,2010-04-04
9494000,1152.0,111,2010-11-11,2011-03-01
9494000,1146.0,146,2011-04-04,2011-08-30
9494000,11.0,15,2011-11-17,2011-12-01
9494000,12.0,7,2011-12-12,2011-12-18
9494000,245.0,81,2011-12-25,2012-03-23
9494000,21.0,9,2012-07-14,2012-07-22
9494000,578.0,97,2012-10-22,2013-01-26
9494000,1570.0,112,2014-03-25,2014-07-14
9494000,169.0,31,2015-04-06,2015-05-07
9494000,2356.0,137,2016-03-22,2016-08-07
9494000,420.0,57,2016-09-18,2016-11-15
9494000,36.0,12,2017-03-26,2017-04-06
9494000,900.0,86,2017-05-06,2017-07-30
9494000,9276.0,398,2017-09-12,2018-10-14
9494000,1964.0,127,2019-08-05,2019-12-11
9494000,7091.0,363,2020-07-25,2021-07-22
9494000,50.0,18,2022-03-08,2022-03-25
9490500,42.0,57,1989-04-04,1989-05-30
9490500,5687.0,359,1989-07-15,1990-07-26
9490500,28.0,11,1991-11-07,1991-11-17
9490500,143.0,36,1994-02-23,1994-03-30
9490500,243.0,26,1994-07-30,1994-08-24
9490500,4818.0,406,1995-08-11,1996-11-03
9490500,357.0,58,1997-08-01,1997-09-29
9490500,529.0,92,1997-12-22,1998-03-23
9490500,407.0,40,1998-09-23,1998-11-01
9490500,2263.0,146,1999-03-01,1999-07-24
9490500,6227.0,324,1999-11-27,2000-10-15
9490500,6497.0,315,2001-11-01,2002-09-11
9490500,13.0,9,2003-01-11,2003-01-19
9490500,282.0,36,2003-08-07,2003-09-13
9490500,537.0,81,2004-08-05,2004-10-30
9490500,1766.0,239,2005-12-02,2006-07-29
9490500,244.0,30,2007-11-02,2007-12-01
9490500,3240.0,197,2009-08-20,2010-03-08
9490500,66.0,17,2010-03-18,2010-04-03
9490500,2232.0,164,2010-09-30,2011-03-12
9490500,255.0,35,2011-07-07,2011-08-10
9490500,100.0,34,2011-11-18,2011-12-21
9490500,26.0,27,2012-01-27,2012-02-22
9490500,9.0,6,2012-03-23,2012-03-28
9490500,9.0,5,2012-07-31,2012-08-04
9490500,405.0,40,2012-10-17,2012-11-25
9490500,15.0,7,2013-01-20,2013-01-26
9490500,885.0,120,2014-03-30,2014-07-31
9490500,439.0,100,2016-03-30,2016-07-08
9490500,1552.0,131,2016-07-11,2016-11-21
9490500,242.0,67,2017-05-31,2017-08-06
9490500,11287.0,525,2017-09-12,2019-03-05
9490500,1444.0,100,2019-09-03,2019-12-11
9490500,8392.0,367,2020-07-30,2021-07-31
9490500,82.0,30,2021-12-12,2022-01-10
9490500,1343.0,125,2022-03-09,2022-07-11
9050100,140.0,12,1983-05-16,1983-05-27
9050100,289.0,25,1984-04-26,1984-05-20
9050100,95.0,30,1985-07-04,1985-08-05
9050100,371.0,57,1985-08-29,1985-10-24
9050100,5648.0,346,1987-05-22,1988-05-13
9050100,156.0,23,1988-05-23,1988-06-14
9050100,5202.0,257,1988-08-05,1989-04-18
9050100,5121.0,318,1989-05-28,1990-04-12
9050100,1734.0,116,1990-05-18,1990-09-10
9050100,2254.0,165,1991-11-07,1992-04-19
9050100,146.0,26,1992-05-30,1992-06-24
9050100,483.0,57,1992-07-21,1992-09-15
9050100,23.0,22,1992-10-24,1992-11-14
9050100,139.0,20,1993-04-17,1993-05-08
9050100,1129.0,230,1993-09-08,1994-04-25
9050100,3506.0,313,1994-05-26,1995-04-06
9050100,16.0,12,1995-04-13,1995-04-25
9050100,472.0,78,1996-09-10,1996-11-26
9050100,360.0,59,1998-06-07,1998-08-04
9050100,21.0,26,2000-06-25,2000-07-20
9050100,259.0,37,2000-08-01,2000-09-06
9050100,588.0,67,2001-06-16,2001-08-21
9050100,6.0,5,2002-04-01,2002-04-05
9050100,5462.0,357,2002-05-21,2003-05-17
9050100,34.0,13,2004-03-19,2004-04-01
9050100,1112.0,103,2004-05-28,2004-09-26
9050100,21.0,22,2005-09-28,2005-10-19
9050100,426.0,26,2008-05-03,2008-05-28
9050100,12.0,6,2009-05-02,2009-05-07
9050100,14.0,6,2010-05-17,2010-05-22
9050100,388.0,33,2011-04-26,2011-05-28
9050100,2713.0,168,2012-05-22,2012-11-05
9050100,287.0,26,2013-04-21,2013-05-16
9050100,141.0,16,2014-05-06,2014-05-21
9050100,590.0,50,2016-03-31,2016-05-20
9050100,1696.0,159,2016-11-15,2017-04-22
9050100,172.0,18,2018-04-23,2018-05-10
9050100,8465.0,367,2018-06-06,2019-06-07
9050100,4086.0,212,2019-10-21,2020-05-19
9050100,6921.0,312,2020-08-21,2021-07-03
9050100,1916.0,189,2021-11-27,2022-06-06
10258500,207.0,49,1984-08-14,1984-10-01
10258500,100.0,34,1985-08-29,1985-10-02
10258500,263.0,56,1987-08-08,1987-10-02
10258500,201.0,48,1988-08-13,1988-10-01
10258500,136.0,17,1989-01-05,1989-01-21
10258500,23.0,31,1989-05-11,1989-06-10
10258500,694.0,92,1989-07-01,1989-10-02
10258500,583.0,58,1989-12-13,1990-02-08
10258500,31.0,43,1990-04-27,1990-06-10
10258500,2634.0,250,1990-06-13,1991-02-27
10258500,19.0,5,1992-01-03,1992-01-07
10258500,383.0,34,1994-01-03,1994-02-06
10258500,343.0,66,1994-07-29,1994-10-02
10258500,300.0,29,1996-01-03,1996-02-03
10258500,343.0,66,1996-07-28,1996-10-01
10258500,19.0,26,1997-05-16,1997-06-10
10258500,578.0,83,1997-07-06,1997-10-02
10258500,14587.0,788,1999-01-03,2001-03-04
10258500,20.0,27,2001-05-15,2001-06-10
10258500,690.0,93,2001-06-30,2001-10-02
10258500,16.0,9,2001-12-17,2001-12-27
10258500,9277.0,393,2002-01-03,2003-02-20
10258500,195.0,47,2003-08-13,2003-10-02
10258500,696.0,52,2004-01-03,2004-02-25
10258500,9.0,12,2004-05-29,2004-06-09
10258500,484.0,78,2004-07-14,2004-10-01
10258500,809.0,61,2006-01-04,2006-03-07
10258500,6798.0,392,2007-01-03,2008-02-01
10258500,15.0,20,2008-05-20,2008-06-09
10258500,546.0,83,2008-07-09,2008-10-01
10258500,225.0,51,2009-08-12,2009-10-02
10258500,5.0,7,2010-09-25,2010-10-01
10258500,24661.0,1314,2012-02-28,2015-10-15
10258500,655.0,73,2015-11-28,2016-02-09
10258500,5114.0,279,2016-02-20,2016-11-26
10258500,136.0,25,2016-12-25,2017-01-18
10258500,184.0,45,2017-08-17,2017-10-02
10258500,246.0,24,2018-01-03,2018-01-28
10258500,3787.0,295,2018-02-28,2018-12-22
10258500,174.0,20,2019-01-03,2019-01-24
10258500,11389.0,703,2021-02-28,2023-02-01
9058000,43.0,15,1983-04-27,1983-05-11
9058000,3083.0,214,1987-04-26,1987-11-27
9058000,3546.0,222,1988-08-13,1989-03-22
9058000,2130.0,305,1989-05-31,1990-04-16
9058000,1277.0,152,1990-05-14,1990-10-12
9058000,319.0,26,1991-04-22,1991-05-17
9058000,836.0,144,1991-11-28,1992-04-19
9058000,100.0,24,1992-06-12,1992-07-05
9058000,7.0,9,1992-07-20,1992-07-28
9058000,72.0,29,1992-08-06,1992-09-03
9058000,175.0,146,1992-11-03,1993-03-30
9058000,60.0,9,1994-04-18,1994-04-26
9058000,7228.0,367,1994-05-16,1995-05-17
9058000,4.0,5,1996-09-04,1996-09-08
9058000,205.0,44,1996-09-15,1996-10-28
9058000,497.0,59,1998-06-09,1998-08-06
9058000,92.0,26,1999-05-18,1999-06-12
9058000,16.0,5,2000-04-20,2000-04-24
9058000,536.0,79,2000-06-28,2000-09-14
9058000,132.0,31,2001-03-22,2001-04-21
9058000,11574.0,646,2001-05-24,2003-03-17
9058000,2219.0,133,2004-05-17,2004-09-26
9058000,7.0,9,2006-07-12,2006-07-20
9058000,18.0,15,2007-07-30,2007-08-13
9058000,94.0,18,2010-03-29,2010-04-17
9058000,144.0,27,2010-04-24,2010-05-20
9058000,54.0,27,2010-06-11,2010-07-11
9058000,5312.0,361,2012-05-12,2013-05-15
9058000,4.0,5,2015-10-30,2015-11-03
9058000,98.0,17,2016-04-22,2016-05-08
9058000,2138.0,208,2016-09-27,2017-04-22
9058000,36.0,9,2017-05-22,2017-05-30
9058000,549.0,44,2018-03-31,2018-05-13
9058000,8212.0,365,2018-06-06,2019-06-05
9058000,3585.0,219,2019-10-13,2020-05-18
9058000,6321.0,275,2020-09-09,2021-06-10
9058000,1407.0,83,2022-03-18,2022-06-08
9312600,42929.0,2189,1987-04-08,1993-04-07
9312600,7.0,9,1994-12-23,1994-12-31
9312600,19.0,6,2001-03-14,2001-03-19
9312600,6322.0,375,2002-02-20,2003-03-16
9312600,27.0,34,2003-11-28,2003-12-31
9312600,597.0,41,2004-01-31,2004-03-12
9312600,16.0,5,2008-03-13,2008-03-17
9312600,17.0,7,2010-04-01,2010-04-11
9312600,1639.0,321,2012-05-02,2013-03-25
9312600,16.0,5,2016-03-15,2016-03-21
9312600,10.0,13,2016-04-18,2016-05-01
9312600,12.0,17,2016-12-14,2016-12-30
9312600,7268.0,382,2018-03-14,2019-03-31
9312600,92.0,13,2019-04-06,2019-04-18
9312600,17212.0,1049,2020-03-13,2023-02-01
9025000,228.0,21,1983-05-22,1983-06-11
9025000,30.0,5,1984-05-16,1984-05-20
9025000,1770.0,93,1987-06-05,1987-09-05
9025000,4439.0,219,1988-09-05,1989-04-11
9025000,2525.0,210,1989-10-05,1990-05-03
9025000,11.0,15,1990-07-14,1990-07-28
9025000,68.0,23,1990-08-17,1990-09-09
9025000,181.0,17,1991-05-01,1991-05-19
9025000,1739.0,167,1991-11-20,1992-05-05
9025000,18.0,14,1992-06-12,1992-06-25
9025000,65.0,15,1992-08-12,1992-08-27
9025000,135.0,21,1993-05-04,1993-05-25
9025000,4.0,5,1994-02-14,1994-02-18
9025000,5.0,7,1994-02-25,1994-03-03
9025000,253.0,59,1994-03-09,1994-05-09
9025000,7829.0,358,1994-06-11,1995-06-05
9025000,1569.0,244,1996-08-26,1997-05-02
9025000,30.0,14,1998-06-17,1998-06-30
9025000,1555.0,109,2000-06-11,2000-09-28
9025000,1819.0,123,2001-06-09,2001-10-11
9025000,17.0,20,2001-10-15,2001-11-05
9025000,16.0,18,2001-11-09,2001-11-27
9025000,4.0,6,2001-12-02,2001-12-11
9025000,9.0,6,2002-01-18,2002-01-23
9025000,47.0,60,2002-01-29,2002-04-08
9025000,6733.0,356,2002-05-24,2003-05-17
9025000,1233.0,102,2004-06-02,2004-09-12
9025000,139.0,36,2005-09-12,2005-10-17
9025000,449.0,77,2006-06-13,2006-08-29
9025000,86.0,28,2006-09-07,2006-10-06
9025000,266.0,23,2008-05-10,2008-06-01
9025000,1011.0,95,2009-09-03,2009-12-06
9025000,604.0,72,2010-06-06,2010-08-16
9025000,165.0,36,2010-10-05,2010-11-09
9025000,4206.0,365,2012-05-25,2013-05-25
9025000,834.0,93,2013-05-31,2013-09-02
9025000,11.0,15,2014-07-29,2014-08-12
9025000,10.0,13,2015-07-01,2015-07-13
9025000,5031.0,262,2015-09-22,2016-06-09
9025000,5252.0,289,2016-08-28,2017-06-12
9025000,76.0,10,2018-05-03,2018-05-16
9025000,8503.0,355,2018-06-27,2019-06-16
9025000,3572.0,212,2019-11-01,2020-05-30
9025000,1677.0,191,2020-12-02,2021-06-10
9025000,362.0,31,2022-05-10,2022-06-09
10259540,44.0,23,1984-04-11,1984-05-05
10259540,22.0,7,1989-02-28,1989-03-09
10259540,544.0,99,1989-05-05,1989-08-27
10259540,38.0,10,1989-09-12,1989-09-24
10259540,2387.0,178,1989-09-29,1990-04-03
10259540,5716.0,280,1990-05-20,1991-02-27
10259540,5.0,7,1996-11-09,1996-11-16
10259540,304.0,51,1997-03-11,1997-05-04
10259540,9.0,6,1997-05-12,1997-05-17
10259540,17.0,6,1997-05-26,1997-06-01
10259540,11.0,8,1997-06-13,1997-06-21
10259540,12.0,7,1997-07-03,1997-07-09
10259540,1500.0,138,1999-02-13,1999-07-06
10259540,100.0,26,1999-07-11,1999-08-11
10259540,167.0,25,1999-08-20,1999-09-16
10259540,69.0,10,1999-09-21,1999-10-01
10259540,1701.0,144,1999-10-07,2000-03-08
10259540,4942.0,276,2000-05-28,2001-03-06
10259540,13.0,9,2001-08-10,2001-08-20
10259540,11428.0,517,2001-08-30,2003-02-12
10259540,141.0,23,2003-10-20,2003-11-11
10259540,16.0,7,2003-12-16,2003-12-25
10259540,404.0,50,2004-01-04,2004-02-22
10259540,46.0,18,2004-08-16,2004-09-10
10259540,316.0,34,2004-09-16,2004-10-19
10259540,14.0,5,2006-02-23,2006-02-27
10259540,7432.0,382,2007-01-06,2008-02-01
10259540,56.0,21,2008-11-21,2008-12-15
10259540,41.0,20,2009-11-02,2009-11-24
10259540,45.0,12,2009-11-26,2009-12-12
10259540,161.0,27,2012-02-28,2012-03-29
10259540,11171.0,677,2012-12-22,2014-12-02
10259540,68.0,10,2015-02-13,2015-02-27
10259540,851.0,76,2015-03-25,2015-06-12
10259540,985.0,106,2015-06-16,2015-10-19
10259540,59.0,10,2015-10-25,2015-11-03
10259540,391.0,47,2015-11-18,2016-01-05
10259540,773.0,86,2016-03-16,2016-06-14
10259540,512.0,75,2016-07-09,2016-09-28
10259540,1270.0,114,2018-02-23,2018-06-19
10259540,48.0,27,2018-06-22,2018-07-24
10259540,66.0,10,2018-10-03,2018-10-12
10259540,4206.0,313,2021-02-06,2021-12-28
10259540,3488.0,248,2021-12-30,2022-09-09
10259540,16.0,6,2022-09-24,2022-10-02
10259540,74.0,15,2022-12-15,2022-12-31
9498400,26.0,5,1986-08-21,1986-08-25
9498400,74.0,24,1989-03-07,1989-04-03
9498400,275.0,33,1989-06-11,1989-07-21
9498400,178.0,27,1989-09-05,1989-10-02
9498400,39.0,6,1989-10-16,1989-10-24
9498400,1736.0,144,1989-10-26,1990-03-28
9498400,6.0,5,1990-04-09,1990-04-13
9498400,65.0,5,1990-08-06,1990-08-10
9498400,40.0,8,1995-08-29,1995-09-06
9498400,573.0,52,1995-12-20,1996-02-15
9498400,1238.0,129,1996-02-19,1996-07-03
9498400,124.0,9,1996-07-18,1996-07-27
9498400,437.0,24,1996-07-29,1996-08-27
9498400,91.0,5,1996-09-07,1996-09-13
9498400,275.0,33,1996-09-20,1996-10-25
9498400,826.0,61,1996-10-30,1997-01-06
9498400,7.0,5,1997-01-18,1997-01-23
9498400,670.0,49,1997-06-27,1997-08-23
9498400,843.0,46,1997-08-27,1997-10-21
9498400,703.0,37,1997-10-24,1997-12-06
9498400,44.0,10,1997-12-10,1997-12-19
9498400,1026.0,77,1999-01-13,1999-04-04
9498400,503.0,71,1999-04-06,1999-06-17
9498400,190.0,17,1999-06-20,1999-07-10
9498400,4690.0,244,1999-11-22,2000-08-05
9498400,434.0,37,2000-09-01,2000-10-09
9498400,5412.0,254,2001-12-23,2002-09-10
9498400,2125.0,78,2002-09-12,2002-12-02
9498400,1935.0,78,2002-12-04,2003-02-25
9498400,56.0,10,2003-07-04,2003-07-15
9498400,66.0,10,2003-07-17,2003-07-30
9498400,78.0,6,2003-08-06,2003-08-13
9498400,178.0,10,2003-08-16,2003-08-25
9498400,49.0,11,2004-01-03,2004-01-14
9498400,32.0,13,2004-01-19,2004-02-03
9498400,8.0,7,2004-02-26,2004-03-03
9498400,31.0,6,2004-07-09,2004-07-16
9498400,196.0,14,2004-07-29,2004-08-13
9498400,341.0,30,2004-08-20,2004-09-22
9498400,99.0,18,2004-10-05,2004-10-24
9498400,9.0,6,2004-12-22,2004-12-28
9498400,53.0,12,2005-10-26,2005-11-11
9498400,4202.0,214,2005-11-26,2006-07-01
9498400,423.0,21,2006-07-03,2006-07-25
9498400,391.0,41,2006-12-07,2007-01-21
9498400,1917.0,166,2007-01-24,2007-07-21
9498400,85.0,6,2007-08-10,2007-08-18
9498400,53.0,9,2007-08-21,2007-08-31
9498400,28.0,8,2007-09-02,2007-09-13
9498400,18.0,5,2007-09-15,2007-09-20
9498400,1114.0,63,2007-09-25,2007-11-29
9498400,2640.0,124,2009-07-26,2009-12-07
9498400,334.0,34,2009-12-16,2010-01-19
9498400,33.0,15,2011-03-05,2011-03-20
9498400,642.0,101,2011-03-23,2011-07-09
9498400,705.0,44,2011-07-13,2011-09-09
9498400,291.0,18,2011-09-16,2011-10-04
9498400,345.0,25,2011-10-10,2011-11-04
9498400,356.0,20,2011-11-10,2011-12-01
9498400,1472.0,132,2012-02-24,2012-07-13
9498400,51.0,6,2012-07-16,2012-07-23
9498400,23.0,5,2012-08-16,2012-08-20
9498400,268.0,23,2012-11-21,2012-12-13
9498400,338.0,22,2013-07-22,2013-08-20
9498400,97.0,6,2013-08-22,2013-08-29
9498400,819.0,69,2013-09-05,2013-11-21
9498400,397.0,39,2014-01-20,2014-02-28
9498400,378.0,60,2014-05-01,2014-07-03
9498400,257.0,18,2014-07-10,2014-08-01
9498400,26.0,6,2015-08-14,2015-08-21
9498400,4.0,6,2016-04-01,2016-04-07
9498400,55.0,32,2016-04-12,2016-05-18
9498400,7.0,6,2016-06-23,2016-06-29
9498400,256.0,26,2016-07-04,2016-07-31
9498400,852.0,45,2016-08-08,2016-09-26
9498400,638.0,32,2016-10-04,2016-11-07
9498400,221.0,16,2016-11-10,2016-11-27
9498400,371.0,17,2016-11-30,2016-12-19
9498400,12.0,6,2017-09-17,2017-09-24
9498400,6415.0,298,2017-09-27,2018-08-01
9498400,1156.0,50,2018-08-04,2018-10-06
9498400,254.0,34,2018-10-26,2018-12-06
9498400,289.0,23,2018-12-12,2019-01-04
9498400,155.0,24,2019-01-08,2019-02-02
9498400,1635.0,91,2019-08-13,2019-11-19
9498400,39.0,6,2020-07-21,2020-07-27
9498400,267.0,21,2020-07-30,2020-08-22
9498400,7328.0,306,2020-08-25,2021-07-13
9498400,188.0,10,2021-08-01,2021-08-10
9498400,21.0,5,2021-11-30,2021-12-05
9498400,98.0,7,2021-12-17,2021-12-23
9498400,2077.0,138,2022-02-04,2022-06-30
9498400,79.0,8,2022-07-04,2022-07-12
9380000,8186.0,869,1989-12-15,1992-05-01
9380000,133.0,72,1995-01-12,1995-03-24
9380000,251.0,156,2001-02-02,2001-07-07
9380000,16578.0,1269,2001-07-23,2005-01-11
9380000,6607.0,526,2012-07-07,2013-12-14
9380000,9470.0,446,2018-05-03,2019-07-22
9380000,20917.0,1045,2020-03-24,2023-02-01
9480500,38.0,26,1990-01-12,1990-02-08
9480500,788.0,164,1990-02-13,1990-07-26
9480500,4.0,5,1996-11-29,1996-12-03
9480500,7515.0,414,1997-01-01,1998-02-18
9480500,98.0,17,1998-07-22,1998-08-07
9480500,17868.0,775,1998-08-17,2000-10-11
9480500,82.0,16,2002-07-28,2002-08-16
9480500,263.0,86,2002-08-25,2002-11-24
9480500,67.0,42,2003-08-08,2003-09-22
9480500,164.0,48,2003-10-13,2003-12-04
9480500,707.0,71,2004-01-01,2004-03-11
9480500,160.0,18,2004-03-27,2004-04-13
9480500,3191.0,175,2004-07-21,2005-01-11
9480500,64.0,7,2005-02-06,2005-02-12
9480500,1102.0,143,2005-03-17,2005-08-08
9480500,4496.0,279,2005-10-28,2006-08-06
9480500,703.0,94,2006-11-05,2007-02-06
9480500,208.0,21,2007-03-07,2007-03-27
9480500,882.0,95,2007-04-22,2007-07-27
9480500,2161.0,173,2009-08-05,2010-01-24
9480500,1269.0,134,2011-08-05,2011-12-16
9480500,36.0,25,2012-01-13,2012-02-08
9480500,39.0,23,2012-02-13,2012-03-06
9480500,1120.0,131,2012-03-12,2012-07-20
9480500,55.0,15,2012-11-05,2012-11-23
9480500,85.0,30,2012-11-29,2012-12-31
9480500,2263.0,182,2013-01-24,2013-07-24
9480500,30.0,8,2013-08-15,2013-08-22
9480500,6073.0,317,2013-08-30,2014-07-16
9480500,5.0,7,2016-04-14,2016-04-20
9480500,234.0,23,2016-07-21,2016-08-12
9480500,155.0,46,2018-01-12,2018-02-28
9480500,1699.0,102,2018-07-25,2018-11-03
9480500,1311.0,115,2018-11-22,2019-03-16
9480500,4.0,5,2019-07-02,2019-07-06
9480500,2490.0,130,2019-07-17,2019-11-29
9480500,8994.0,361,2020-07-27,2021-07-22
9480500,4.0,5,2021-11-30,2021-12-04
9480500,91.0,22,2021-12-13,2022-01-03
9480500,2386.0,154,2022-02-24,2022-07-27
9166500,38.0,28,1989-07-03,1989-07-30
9166500,259.0,50,1990-03-02,1990-04-20
9166500,222.0,91,1993-12-12,1994-03-12
9166500,110.0,30,1994-04-11,1994-05-11
9166500,26.0,6,1994-05-27,1994-06-01
